,TRAVEL_ID,LOTNO_ADDR,LODGING_TYPE_CD,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SCORE,INCOME,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_STYL_0,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MISSION
1249,c_c000754,충남 부여군 규암면 합정리 530,0.0,2,0,5.0,4.0,5.0,4.6667,6.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,5.0,4.0,2.0,6.0,0
1250,c_c000754,충남 부여군 임천면 군사리 산 1-1,0.0,2,0,4.0,2.0,4.0,3.3333,6.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,5.0,4.0,2.0,6.0,0
1251,c_c000754,충남 부여군 부여읍 동남리 117,0.0,2,0,5.0,4.0,5.0,4.6667,6.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,5.0,4.0,2.0,6.0,0
1252,c_c000754,충남 부여군 규암면 합정리 172,0.0,4,0,5.0,5.0,5.0,5.0,6.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,5.0,4.0,2.0,6.0,0
1253,c_c000756,충남 공주시 금성동 65-3,0.0,2,1,3.0,3.0,3.0,3.0,3.0,1.0,7.0,6.0,2.0,5.0,6.0,2.0,1.0,3.0,5.0,2.0,3.0,0
1254,c_c000756,충남 공주시 금성동 184-5,0.0,7,0,5.0,5.0,5.0,5.0,3.0,1.0,7.0,6.0,2.0,5.0,6.0,2.0,1.0,3.0,5.0,2.0,3.0,0
1255,c_c000756,충남 논산시 관촉동 333-1,0.0,1,0,3.0,3.0,3.0,3.0,3.0,1.0,7.0,6.0,2.0,5.0,6.0,2.0,1.0,3.0,5.0,2.0,3.0,0
1256,c_c000756,충남 논산시 연무읍 황화정리 859-44,0.0,2,0,5.0,5.0,5.0,5.0,3.0,1.0,7.0,6.0,2.0,5.0,6.0,2.0,1.0,3.0,5.0,2.0,3.0,0
1257,c_c000759,전남 여수시 소라면 죽림리 116,0.0,6,0,5.0,3.0,4.0,4.0,2.0,3.0,2.0,5.0,6.0,5.0,1.0,1.0,3.0,6.0,6.0,5.0,6.0,2;21;22;23;7;
1258,c_c000759,전남 여수시 중앙동 383,0.0,2,1,4.0,4.0,4.0,4.0,2.0,3.0,2.0,5.0,6.0,5.0,1.0,1.0,3.0,6.0,6.0,5.0,6.0,2;21;22;23;7;
1260,c_c000759,전남 여수시 소라면 죽림리 116,0.0,3,0,5.0,3.0,4.0,4.0,2.0,3.0,2.0,5.0,6.0,5.0,1.0,1.0,3.0,6.0,6.0,5.0,6.0,2;21;22;23;7;
1261,c_c000759,전남 여수시 소라면 죽림리 117-18,0.0,6,0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,5.0,6.0,5.0,1.0,1.0,3.0,6.0,6.0,5.0,6.0,2;21;22;23;7;
1262,c_c000759,전남 여수시 오림동 405-1,0.0,4,0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,5.0,6.0,5.0,1.0,1.0,3.0,6.0,6.0,5.0,6.0,2;21;22;23;7;
1263,c_c000762,전남 여수시 소라면 죽림리 117-18,0.0,13,0,4.0,4.0,4.0,4.0,1.0,7.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,3.0,6.0,4.0,1;12;2;4;7;
1264,c_c000762,전남 여수시 중앙동 383,0.0,4,1,5.0,5.0,5.0,5.0,1.0,7.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,3.0,6.0,4.0,1;12;2;4;7;
1265,c_c000762,전남 여수시 중앙동 383,0.0,4,0,5.0,5.0,5.0,5.0,1.0,7.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,3.0,6.0,4.0,1;12;2;4;7;
1266,c_c000762,전남 여수시 만흥동 1226,0.0,6,0,4.0,3.0,5.0,4.0,1.0,7.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,3.0,6.0,4.0,1;12;2;4;7;
1267,c_c000762,전남 여수시 돌산읍 우두리 794-89,0.0,6,0,5.0,5.0,5.0,5.0,1.0,7.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,3.0,6.0,4.0,1;12;2;4;7;
1268,c_c000770,광주 남구 양림동 24-93,0.0,7,0,3.0,2.0,3.0,2.6667,4.0,8.0,2.0,7.0,4.0,5.0,2.0,1.0,4.0,7.0,4.0,5.0,6.0,0
1269,c_c000770,전남 담양군 담양읍 향교리 산 44,0.0,2,0,4.0,4.0,4.0,4.0,4.0,8.0,2.0,7.0,4.0,5.0,2.0,1.0,4.0,7.0,4.0,5.0,6.0,0
1271,c_c000770,전남 담양군 담양읍 학동리 586-1,0.0,6,0,4.0,3.0,4.0,3.6667,4.0,8.0,2.0,7.0,4.0,5.0,2.0,1.0,4.0,7.0,4.0,5.0,6.0,0
1272,c_c000770,광주 동구 금남로1가 1-1,0.0,3,0,3.0,3.0,3.0,3.0,4.0,8.0,2.0,7.0,4.0,5.0,2.0,1.0,4.0,7.0,4.0,5.0,6.0,0
1273,c_c000770,전남 담양군 담양읍 객사리 1,0.0,1,0,4.0,3.0,5.0,4.0,4.0,8.0,2.0,7.0,4.0,5.0,2.0,1.0,4.0,7.0,4.0,5.0,6.0,0
1278,c_c000787,충남 공주시 금성동 140-8,0.0,2,1,5.0,5.0,5.0,5.0,5.0,3.0,9.0,8.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,4.0,5.0,10;3;6;
1279,c_c000787,대전 서구 월평동 811,0.0,13,1,5.0,5.0,5.0,5.0,5.0,3.0,9.0,8.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,4.0,5.0,10;3;6;
1280,c_c000787,대전 유성구 구성동 32-2,0.0,3,1,5.0,5.0,5.0,5.0,5.0,3.0,9.0,8.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,4.0,5.0,10;3;6;
1281,c_c000792,충남 태안군 안면읍 승언리 136-1,0.0,1,0,5.0,5.0,5.0,5.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,13;2;27;3;5;
1282,c_c000792,충남 보령시 신흑동 2022,0.0,2,0,3.0,5.0,3.0,3.6667,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,13;2;27;3;5;
1283,c_c000792,충남 보령시 신흑동 2267-3,0.0,1,1,3.0,3.0,4.0,3.3333,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,13;2;27;3;5;
1284,c_c000792,충남 서산시 운산면 신창리 1,0.0,2,0,5.0,5.0,5.0,5.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,13;2;27;3;5;
1285,c_c000793,충남 보령시 신흑동 2267-3,0.0,1,0,4.0,5.0,5.0,4.6667,6.0,3.0,1.0,9.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,2.0,5.0,22;8;9;
1286,c_c000793,대전 동구 용전동 63-3,0.0,4,0,5.0,4.0,4.0,4.3333,6.0,3.0,1.0,9.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,2.0,5.0,22;8;9;
1287,c_c000793,충남 천안시 서북구 쌍용동 1544,0.0,3,0,4.0,3.0,4.0,3.6667,6.0,3.0,1.0,9.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,2.0,5.0,22;8;9;
1288,c_c000797,충북 단양군 적성면 애곡리 산 1-27,0.0,13,0,4.0,3.0,3.0,3.3333,1.0,3.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,1.0,10;2;22;3;6;
1289,c_c000797,충북 단양군 매포읍 하괴리 산 20-40,0.0,1,0,4.0,3.0,3.0,3.3333,1.0,3.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,1.0,10;2;22;3;6;
1290,c_c000798,충북 단양군 적성면 애곡리 129-2,0.0,1,0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,6.0,4.0,12;21;3;
1291,c_c000798,충북 단양군 적성면 애곡리 135,0.0,2,0,4.0,3.0,4.0,3.6667,5.0,1.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,6.0,4.0,12;21;3;
1292,c_c000798,충북 단양군 적성면 애곡리 산 1-27,0.0,3,0,4.0,4.0,5.0,4.3333,5.0,1.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,6.0,4.0,12;21;3;
1293,c_c000798,경기 이천시 신둔면 고척리 599-6,0.0,8,0,4.0,3.0,3.0,3.3333,5.0,1.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,6.0,4.0,12;21;3;
1294,c_c000798,충북 단양군 적성면 현곡리 56,0.0,2,0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,6.0,4.0,12;21;3;
1295,c_c000798,충북 단양군 대강면 사인암리 산 27,0.0,1,0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,6.0,4.0,12;21;3;
1296,c_c000798,충북 단양군 단양읍 도전리 615,0.0,4,0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,6.0,4.0,12;21;3;
1297,c_c000798,충북 단양군 매포읍 하괴리 84-1,0.0,1,0,5.0,4.0,5.0,4.6667,5.0,1.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,6.0,4.0,12;21;3;
1298,c_c000799,전라북도 남원시 식정동,0.0,13,0,5.0,5.0,5.0,5.0,1.0,7.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,4.0,1.0,5.0,1;22;4;5;7;
1299,c_c000799,전북 남원시 천거동 78,0.0,2,0,4.0,4.0,4.0,4.0,1.0,7.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,4.0,1.0,5.0,1;22;4;5;7;
1300,c_c000799,광주 동구 광산동 13,0.0,3,0,4.0,4.0,4.0,4.0,1.0,7.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,4.0,1.0,5.0,1;22;4;5;7;
1301,c_c000804,전남 순천시 오천동 600,0.0,6,0,4.0,4.0,4.0,4.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
1302,c_c000804,전남 여수시 돌산읍 율림리 70,0.0,2,1,4.0,3.0,3.0,3.3333,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
1303,c_c000806,충북 단양군 단양읍 별곡리 569,0.0,6,0,5.0,5.0,5.0,5.0,2.0,3.0,2.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,2;26;5;9;
1304,c_c000806,충북 단양군 가곡면 사평리 218-28,0.0,5,0,4.0,3.0,4.0,3.6667,2.0,3.0,2.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,2;26;5;9;
1305,c_c000806,충북 단양군 단양읍 도전리 636,0.0,5,0,4.0,3.0,5.0,4.0,2.0,3.0,2.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,2;26;5;9;
1306,c_c000806,충북 단양군 단양읍 도전리 615,0.0,4,0,4.0,3.0,4.0,3.6667,2.0,3.0,2.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,2;26;5;9;
1307,c_c000806,충북 단양군 적성면 애곡리 산 1-27,0.0,13,0,3.0,4.0,4.0,3.6667,2.0,3.0,2.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,2;26;5;9;
1308,c_c000807,충남 보령시 오천면 소성리 661-1,0.0,2,0,4.0,3.0,3.0,3.3333,4.0,3.0,2.0,1.0,6.0,5.0,6.0,4.0,6.0,2.0,6.0,6.0,5.0,10;22;23;26;3;
1309,c_c000807,충남 보령시 신흑동 2267-3,0.0,1,1,5.0,5.0,5.0,5.0,4.0,3.0,2.0,1.0,6.0,5.0,6.0,4.0,6.0,2.0,6.0,6.0,5.0,10;22;23;26;3;
1310,c_c000809,전북 남원시 천거동 78,0.0,2,0,5.0,3.0,3.0,3.6667,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
1311,c_c000809,경남 하동군 화개면 운수리 259,0.0,13,0,5.0,5.0,1.0,3.6667,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
1312,c_c000809,경남 하동군 악양면 평사리 1163-1,0.0,13,0,3.0,1.0,2.0,2.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
1313,c_c000809,경남 하동군 화개면 운수리 208,0.0,2,0,5.0,3.0,4.0,4.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
1314,c_c000809,경남 하동군 화개면 탑리 726-46,0.0,4,1,5.0,5.0,5.0,5.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
1315,c_c000809,경남 하동군 화개면 탑리 726-46,0.0,4,0,3.0,3.0,2.0,2.6667,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
1316,c_c000813,대전 유성구 도룡동 3-1,0.0,6,0,4.0,4.0,4.0,4.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,6.0,7.0,5.0,0
1317,c_c000813,대전 중구 안영동 334,0.0,7,1,4.0,4.0,4.0,4.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,6.0,7.0,5.0,0
1318,c_c000813,대전 동구 용전동 63-3,0.0,4,0,4.0,4.0,4.0,4.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,6.0,7.0,5.0,0
1319,c_c000816,광주 동구 광산동 13,0.0,3,0,5.0,5.0,5.0,5.0,3.0,7.0,8.0,1.0,1.0,7.0,2.0,1.0,7.0,6.0,1.0,1.0,7.0,1;13;24;3;4;
1320,c_c000816,광주 서구 치평동 1159-2,0.0,3,0,5.0,5.0,5.0,5.0,3.0,7.0,8.0,1.0,1.0,7.0,2.0,1.0,7.0,6.0,1.0,1.0,7.0,1;13;24;3;4;
1321,c_c000816,광주 서구 쌍촌동 869-9,0.0,1,0,5.0,5.0,5.0,5.0,3.0,7.0,8.0,1.0,1.0,7.0,2.0,1.0,7.0,6.0,1.0,1.0,7.0,1;13;24;3;4;
1322,c_c000816,광주 동구 금남로1가 1-1,0.0,2,0,5.0,5.0,5.0,5.0,3.0,7.0,8.0,1.0,1.0,7.0,2.0,1.0,7.0,6.0,1.0,1.0,7.0,1;13;24;3;4;
1323,c_c000816,광주 북구 용봉동 300,0.0,2,0,5.0,5.0,5.0,5.0,3.0,7.0,8.0,1.0,1.0,7.0,2.0,1.0,7.0,6.0,1.0,1.0,7.0,1;13;24;3;4;
1324,c_c000816,광주 북구 용봉동 300,0.0,2,0,5.0,5.0,5.0,5.0,3.0,7.0,8.0,1.0,1.0,7.0,2.0,1.0,7.0,6.0,1.0,1.0,7.0,1;13;24;3;4;
1325,c_c000816,광주 동구 대인동 310-9,0.0,4,0,4.0,4.0,4.0,4.0,3.0,7.0,8.0,1.0,1.0,7.0,2.0,1.0,7.0,6.0,1.0,1.0,7.0,1;13;24;3;4;
1326,c_c000816,광주 서구 풍암동 423-2,0.0,5,0,5.0,5.0,5.0,5.0,3.0,7.0,8.0,1.0,1.0,7.0,2.0,1.0,7.0,6.0,1.0,1.0,7.0,1;13;24;3;4;
1327,c_c000820,충남 아산시 배방읍 장재리 1760,0.0,4,0,5.0,5.0,5.0,5.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;2;3;5;6;
1328,c_c000820,전남 여수시 돌산읍 우두리 794-89,0.0,6,1,5.0,5.0,5.0,5.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;2;3;5;6;
1329,c_c000820,전남 여수시 종화동 458-7,0.0,2,0,5.0,5.0,5.0,5.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;2;3;5;6;
1330,c_c000820,전남 여수시 중앙동 383,0.0,4,0,5.0,5.0,5.0,5.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;2;3;5;6;
1331,c_c000820,전남 여수시 수정동 774-1,0.0,6,0,5.0,5.0,5.0,5.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;2;3;5;6;
1332,c_c000820,전라남도 여수시 돌산읍 우두리,0.0,5,0,5.0,5.0,5.0,5.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;2;3;5;6;
1333,c_c000825,세종특별자치시 나성동,0.0,2,0,3.0,2.0,2.0,2.3333,3.0,7.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,6.0,4.0,0
1334,c_c000825,세종특별자치시 나성동 815,0.0,6,0,2.0,1.0,2.0,1.6667,3.0,7.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,6.0,4.0,0
1335,c_c000825,대전 서구 만년동 396,0.0,6,1,4.0,3.0,3.0,3.3333,3.0,7.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,6.0,4.0,0
1336,c_c000825,세종특별자치시 나성동 778,0.0,3,0,4.0,4.0,4.0,4.0,3.0,7.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,6.0,4.0,0
1337,c_c000825,대전 서구 만년동 396,0.0,3,0,5.0,5.0,5.0,5.0,3.0,7.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,6.0,4.0,0
1338,c_c000825,세종특별자치시 나성동,0.0,1,0,4.0,4.0,4.0,4.0,3.0,7.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,6.0,4.0,0
1339,c_c000825,대전 서구 만년동 396,0.0,1,0,4.0,4.0,4.0,4.0,3.0,7.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,6.0,4.0,0
1340,c_c000825,세종특별자치시 어진동 524,0.0,4,0,3.0,2.0,2.0,2.3333,3.0,7.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,6.0,4.0,0
1341,c_c000829,전북 군산시 경암동 539-4,0.0,7,1,4.0,4.0,3.0,3.6667,4.0,1.0,2.0,3.0,3.0,1.0,4.0,3.0,5.0,6.0,4.0,3.0,5.0,26;4;
1342,c_c000829,전북 군산시 장미동 1-67,0.0,2,0,2.0,3.0,3.0,2.6667,4.0,1.0,2.0,3.0,3.0,1.0,4.0,3.0,5.0,6.0,4.0,3.0,5.0,26;4;
1343,c_c000829,전북 군산시 나운동 1223-5,0.0,1,0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0,1.0,4.0,3.0,5.0,6.0,4.0,3.0,5.0,26;4;
1344,c_c000829,전북 군산시 신흥동 15-162,0.0,7,0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,1.0,4.0,3.0,5.0,6.0,4.0,3.0,5.0,26;4;
1345,c_c000829,전북 군산시 옥도면 신시도리 248,0.0,13,0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,1.0,4.0,3.0,5.0,6.0,4.0,3.0,5.0,26;4;
1346,c_c000829,전북 군산시 경암동 539-4,0.0,7,0,4.0,3.0,3.0,3.3333,4.0,1.0,2.0,3.0,3.0,1.0,4.0,3.0,5.0,6.0,4.0,3.0,5.0,26;4;
1347,c_c000829,전북 군산시 장미동 23,0.0,6,0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0,1.0,4.0,3.0,5.0,6.0,4.0,3.0,5.0,26;4;
1348,c_c000832,광주 북구 금곡동 1-3,0.0,7,0,5.0,5.0,5.0,5.0,4.0,8.0,6.0,7.0,6.0,1.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,3;
1349,c_c000832,광주 북구 금곡동 산 1-3,0.0,7,0,3.0,4.0,4.0,3.6667,4.0,8.0,6.0,7.0,6.0,1.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,3;
1350,c_c000833,전북 군산시 신흥동 58-2,0.0,2,1,3.0,3.0,4.0,3.3333,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,6.0,3.0,11;21;24;3;4;
1351,c_c000833,전북 군산시 경암동 539-4,0.0,7,1,2.0,2.0,3.0,2.3333,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,6.0,3.0,11;21;24;3;4;
1352,c_c000833,전북 군산시 나운동 1223-5,0.0,1,1,5.0,5.0,5.0,5.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,6.0,3.0,11;21;24;3;4;
1353,c_c000833,경기 군포시 산본1동 99-39,0.0,2,1,3.0,2.0,3.0,2.6667,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,6.0,3.0,11;21;24;3;4;
1354,c_c000833,전북 군산시 신창동,0.0,4,1,2.0,1.0,2.0,1.6667,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,6.0,3.0,11;21;24;3;4;
1355,c_c000833,전북 군산시 장미동 32,0.0,3,1,4.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,6.0,3.0,11;21;24;3;4;
1356,c_c000833,전북 군산시 장미동 23-1,0.0,2,1,3.0,2.0,2.0,2.3333,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,6.0,3.0,11;21;24;3;4;
1357,c_c000833,전북 군산시 옥도면 장자도리,0.0,1,0,5.0,5.0,5.0,5.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,6.0,3.0,11;21;24;3;4;
1358,c_c000833,전북 군산시 신창동 1-5,0.0,2,1,4.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,6.0,3.0,11;21;24;3;4;
1359,c_c000833,전북 군산시 금광동 135-1,0.0,2,1,3.0,2.0,4.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,6.0,3.0,11;21;24;3;4;
1360,c_c000834,충남 태안군 남면 신온리 802-5,0.0,2,0,3.0,3.0,3.0,3.0,5.0,3.0,10.0,10.0,1.0,1.0,7.0,1.0,6.0,7.0,4.0,1.0,7.0,13;3;4;
1361,c_c000834,충남 태안군 소원면 파도리 산 203,0.0,1,0,4.0,4.0,4.0,4.0,5.0,3.0,10.0,10.0,1.0,1.0,7.0,1.0,6.0,7.0,4.0,1.0,7.0,13;3;4;
1362,c_c000834,충남 아산시 인주면 공세리 194-1,0.0,2,0,4.0,3.0,4.0,3.6667,5.0,3.0,10.0,10.0,1.0,1.0,7.0,1.0,6.0,7.0,4.0,1.0,7.0,13;3;4;
1363,c_c000834,충남 태안군 원북면 신두리 산 305-1,0.0,1,0,4.0,4.0,4.0,4.0,5.0,3.0,10.0,10.0,1.0,1.0,7.0,1.0,6.0,7.0,4.0,1.0,7.0,13;3;4;
1364,c_c000834,충남 당진시 순성면 성북리 160-1,0.0,3,0,5.0,4.0,5.0,4.6667,5.0,3.0,10.0,10.0,1.0,1.0,7.0,1.0,6.0,7.0,4.0,1.0,7.0,13;3;4;
1365,c_c000834,충남 아산시 송악면 외암리 84,0.0,7,0,4.0,3.0,3.0,3.3333,5.0,3.0,10.0,10.0,1.0,1.0,7.0,1.0,6.0,7.0,4.0,1.0,7.0,13;3;4;
1366,c_c000839,전남 여수시 오림동 405-1,0.0,4,1,3.0,3.0,2.0,2.6667,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
1367,c_c000839,전남 여수시 수정동 774-1,0.0,6,1,5.0,5.0,5.0,5.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
1368,c_c000839,전남 여수시 수정동 774-1,0.0,3,0,5.0,5.0,4.0,4.6667,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
1369,c_c000839,전남 여수시 돌산읍 평사리 1584,0.0,3,0,5.0,4.0,4.0,4.3333,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
1370,c_c000840,전북 전주시 완산구 풍남동3가 102,0.0,2,0,5.0,5.0,5.0,5.0,1.0,7.0,1.0,2.0,1.0,6.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,1;2;3;4;7;
1371,c_c000840,전북 전주시 완산구 전동 200-1,0.0,2,0,3.0,3.0,3.0,3.0,1.0,7.0,1.0,2.0,1.0,6.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,1;2;3;4;7;
1372,c_c000840,전북 전주시 완산구 풍남동3가 64-1,0.0,7,0,5.0,5.0,5.0,5.0,1.0,7.0,1.0,2.0,1.0,6.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,1;2;3;4;7;
1373,c_c000840,전북 전주시 완산구 교동 67-2,0.0,13,0,4.0,4.0,5.0,4.3333,1.0,7.0,1.0,2.0,1.0,6.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,1;2;3;4;7;
1375,c_c000841,전북 군산시 장미동 22-1,0.0,4,0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,6.0,4.0,4.0,5.0,3.0,4.0,2.0,3.0,5.0,4.0,1;21;22;4;9;
1376,c_c000841,전북 전주시 완산구 풍남동3가 64-1,0.0,7,1,4.0,4.0,4.0,4.0,2.0,2.0,1.0,6.0,4.0,4.0,5.0,3.0,4.0,2.0,3.0,5.0,4.0,1;21;22;4;9;
1377,c_c000843,경남 하동군 하동읍 광평리 443-10,0.0,1,0,5.0,4.0,4.0,4.3333,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,5.0,0
1378,c_c000848,충북 제천시 한수면 송계리 산 46-1,0.0,1,0,4.0,4.0,4.0,4.0,5.0,1.0,2.0,3.0,4.0,4.0,4.0,1.0,3.0,5.0,5.0,2.0,7.0,22;24;27;28;5;
1379,c_c000848,충북 충주시 살미면 내사리 271-2,0.0,2,0,3.0,2.0,3.0,2.6667,5.0,1.0,2.0,3.0,4.0,4.0,4.0,1.0,3.0,5.0,5.0,2.0,7.0,22;24;27;28;5;
