,Unnamed: 0,TRAVEL_ID,VISIT_AREA_ID,GENDER,INCOME,TRAVEL_MISSION,REL_CD,LODGING_TYPE_CD,TRAVEL_MISSION_1,TRAVEL_MISSION_2,TRAVEL_MISSION_3,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_STYL_0,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,COMPANION_AGE_GRP,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SCORE,LOTNO_ADDR,VISIT_AREA_TYPE_CD,X_COORD,Y_COORD
4263,4536,c_c001909,2209180002,0,2.0,13;28;3;5;,2.0,0.0,13,28.0,3.0,1.0,8.0,7.0,6.0,1.0,1.0,7.0,6.0,4.0,6.0,6.0,4.0,2.0,0,3.0,3.0,3.0,3.0,충북 단양군 가곡면 사평리 246-6,7,128.3970554,3699635738
4264,4537,c_c001909,2209180003,0,2.0,13;28;3;5;,2.0,0.0,13,28.0,3.0,1.0,8.0,7.0,6.0,1.0,1.0,7.0,6.0,4.0,6.0,6.0,4.0,2.0,0,1.0,5.0,5.0,3.6667,충북 단양군 단양읍 고수리 185,1,128.3816961,3698882453
4265,4538,c_c001909,2209180001,0,2.0,13;28;3;5;,2.0,0.0,13,28.0,3.0,1.0,8.0,7.0,6.0,1.0,1.0,7.0,6.0,4.0,6.0,6.0,4.0,2.0,0,5.0,5.0,5.0,5.0,충북 단양군 단양읍 도전리 615,4,128.3699822,3698249105
4266,4539,c_c001913,2209250004,1,4.0,2;22;26;5;8;,7.0,0.0,2,22.0,26.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,3.0,3.0,5.0,4.0,1,5.0,4.0,4.0,4.3333,전북 전주시 덕진구 덕진동1가 73-24,11,127.1416346,3585400183
4267,4540,c_c001913,2209250001,1,4.0,2;22;26;5;8;,7.0,0.0,2,22.0,26.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,3.0,3.0,5.0,4.0,0,5.0,5.0,5.0,5.0,충남 태안군 안면읍 승언리 339-285,1,126.3360205,3649718208
4268,4541,c_c001913,2209240005,1,4.0,2;22;26;5;8;,7.0,0.0,2,22.0,26.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,3.0,3.0,5.0,4.0,0,5.0,4.0,4.0,4.3333,충남 태안군 안면읍 승언리 1249,4,126.3459472,3651657177
4269,4542,c_c001913,2209250005,1,4.0,2;22;26;5;8;,7.0,0.0,2,22.0,26.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,3.0,3.0,5.0,4.0,0,5.0,4.0,4.0,4.3333,전북 전주시 덕진구 덕진동1가 1262-1,11,127.125455,3584345349
4270,4543,c_c001917,2209250005,0,4.0,1;22;24;3;4;,2.0,0.0,1,22.0,24.0,1.0,7.0,8.0,2.0,4.0,2.0,2.0,2.0,6.0,2.0,4.0,6.0,3.0,0,5.0,5.0,5.0,5.0,전남 순천시 오천동 600,6,127.4989016,3492921833
4271,4544,c_c001917,2209260001,0,4.0,1;22;24;3;4;,2.0,0.0,1,22.0,24.0,1.0,7.0,8.0,2.0,4.0,2.0,2.0,2.0,6.0,2.0,4.0,6.0,3.0,0,5.0,2.0,5.0,4.0,경남 진주시 수곡면 자매리 493-1,2,127.927755,3524835997
4272,4545,c_c001917,2209250006,0,4.0,1;22;24;3;4;,2.0,0.0,1,22.0,24.0,1.0,7.0,8.0,2.0,4.0,2.0,2.0,2.0,6.0,2.0,4.0,6.0,3.0,1,5.0,5.0,5.0,5.0,전남 순천시 대대동 162-2,1,127.509555,3488561199
4273,4546,c_c001917,2209260003,0,4.0,1;22;24;3;4;,2.0,0.0,1,22.0,24.0,1.0,7.0,8.0,2.0,4.0,2.0,2.0,2.0,6.0,2.0,4.0,6.0,3.0,0,5.0,5.0,5.0,5.0,전남 순천시 낙안면 남내리 438-1,7,127.3398757,3490741636
4274,4547,c_c001917,2209250004,0,4.0,1;22;24;3;4;,2.0,0.0,1,22.0,24.0,1.0,7.0,8.0,2.0,4.0,2.0,2.0,2.0,6.0,2.0,4.0,6.0,3.0,0,3.0,3.0,3.0,3.0,전남 순천시 조곡동 151-31,11,127.4983849,3494729764
4275,4548,c_c001917,2209250003,0,4.0,1;22;24;3;4;,2.0,0.0,1,22.0,24.0,1.0,7.0,8.0,2.0,4.0,2.0,2.0,2.0,6.0,2.0,4.0,6.0,3.0,0,5.0,5.0,5.0,5.0,전남 순천시 조례동 1818-6,11,127.5360457,3495643679
4276,4549,c_c001917,2209260002,0,4.0,1;22;24;3;4;,2.0,0.0,1,22.0,24.0,1.0,7.0,8.0,2.0,4.0,2.0,2.0,2.0,6.0,2.0,4.0,6.0,3.0,0,5.0,5.0,5.0,5.0,전남 순천시 승주읍 죽학리 758-1,11,127.3430589,3499181495
4277,4550,c_c001921,2209140002,1,6.0,1;13;4;,1.0,0.0,1,13.0,4.0,2.0,1.0,7.0,6.0,6.0,2.0,2.0,6.0,1.0,6.0,1.0,6.0,4.0,0,4.0,4.0,4.0,4.0,전북 전주시 완산구 고사동 34-2,4,127.1462588,3581964847
4278,4551,c_c001921,2209140004,1,6.0,1;13;4;,1.0,0.0,1,13.0,4.0,2.0,1.0,7.0,6.0,6.0,2.0,2.0,6.0,1.0,6.0,1.0,6.0,4.0,0,5.0,5.0,5.0,5.0,전북 전주시 완산구 중앙동4가 1-6,2,127.145863,3581621335
4279,4552,c_c001921,2209130008,1,6.0,1;13;4;,1.0,0.0,1,13.0,4.0,2.0,1.0,7.0,6.0,6.0,2.0,2.0,6.0,1.0,6.0,1.0,6.0,4.0,0,3.0,3.0,3.0,3.0,전북 전주시 완산구 전동3가 2-241,4,127.1472366,3581221008
4280,4553,c_c001921,2209130006,1,6.0,1;13;4;,1.0,0.0,1,13.0,4.0,2.0,1.0,7.0,6.0,6.0,2.0,2.0,6.0,1.0,6.0,1.0,6.0,4.0,0,2.0,2.0,2.0,2.0,전북 전주시 완산구 교동 70-6,11,127.1520119,3581441222
4281,4554,c_c001921,2209130004,1,6.0,1;13;4;,1.0,0.0,1,13.0,4.0,2.0,1.0,7.0,6.0,6.0,2.0,2.0,6.0,1.0,6.0,1.0,6.0,4.0,0,5.0,5.0,5.0,5.0,전북 전주시 완산구 전동 200-1,2,127.1492215,358133288
4282,4555,c_c001921,2209140001,1,6.0,1;13;4;,1.0,0.0,1,13.0,4.0,2.0,1.0,7.0,6.0,6.0,2.0,2.0,6.0,1.0,6.0,1.0,6.0,4.0,0,5.0,5.0,5.0,5.0,전북 전주시 완산구 교동 92-12,11,127.1525848,3581310106
4283,4556,c_c001921,2209140003,1,6.0,1;13;4;,1.0,0.0,1,13.0,4.0,2.0,1.0,7.0,6.0,6.0,2.0,2.0,6.0,1.0,6.0,1.0,6.0,4.0,0,4.0,4.0,4.0,4.0,전북 전주시 완산구 풍남동3가 16-17,13,127.1535633,3581504384
4284,4557,c_c001921,2209140005,1,6.0,1;13;4;,1.0,0.0,1,13.0,4.0,2.0,1.0,7.0,6.0,6.0,2.0,2.0,6.0,1.0,6.0,1.0,6.0,4.0,0,5.0,5.0,5.0,5.0,전북 전주시 완산구 전동 63,11,127.1488475,3581450631
4285,4558,c_c001921,2209130005,1,6.0,1;13;4;,1.0,0.0,1,13.0,4.0,2.0,1.0,7.0,6.0,6.0,2.0,2.0,6.0,1.0,6.0,1.0,6.0,4.0,0,4.0,4.0,4.0,4.0,전북 전주시 완산구 풍남동3가 66-6,11,127.1520456,3581470058
4286,4559,c_c001922,2209150002,2,0.0,1;13;22;,1.0,0.0,1,13.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,5.0,5.0,5.0,5.0,전북 전주시 완산구 교동 92-12,11,127.1525848,3581310106
4287,4560,c_c001922,2209160002,2,0.0,1;13;22;,1.0,0.0,1,13.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,5.0,5.0,5.0,5.0,전북 전주시 완산구 풍남동3가 24-1,11,127.1540162,358163618
4288,4561,c_c001922,2209150008,2,0.0,1;13;22;,1.0,0.0,1,13.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,5.0,5.0,5.0,5.0,전북 전주시 완산구 교동 97-1,11,127.1520497,3581275656
4289,4562,c_c001922,2209150009,2,0.0,1;13;22;,1.0,0.0,1,13.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,5.0,5.0,5.0,5.0,전북 전주시 완산구 풍남동3가 64-1,7,127.1525571,3581482431
4290,4563,c_c001922,2209150003,2,0.0,1;13;22;,1.0,0.0,1,13.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,5.0,5.0,5.0,5.0,전북 전주시 덕진구 덕진동1가 73-48,6,127.1443889,3585520353
4291,4564,c_c001922,2209160001,2,0.0,1;13;22;,1.0,0.0,1,13.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,5.0,5.0,5.0,5.0,전북 전주시 완산구 전동 200-1,2,127.1492215,358133288
4292,4565,c_c001923,2209250004,0,4.0,2;22;5;,2.0,0.0,2,22.0,5.0,8.0,3.0,1.0,6.0,4.0,3.0,5.0,6.0,6.0,5.0,6.0,4.0,1.0,1,4.0,4.0,4.0,4.0,충남 공주시 중동 147-220,11,127.1241436,3645636182
4293,4566,c_c001923,2209240003,0,4.0,2;22;5;,2.0,0.0,2,22.0,5.0,8.0,3.0,1.0,6.0,4.0,3.0,5.0,6.0,6.0,5.0,6.0,4.0,1.0,0,4.0,3.0,3.0,3.3333,충남 아산시 음봉면 산동리 430-13,11,127.0997209,3682692481
4294,4567,c_c001923,2209240006,0,4.0,2;22;5;,2.0,6.0,2,22.0,5.0,8.0,3.0,1.0,6.0,4.0,3.0,5.0,6.0,6.0,5.0,6.0,4.0,1.0,0,5.0,5.0,5.0,5.0,충남 아산시 송악면 외암리 84,7,127.0165239,3673008108
4295,4568,c_c001923,2209250003,0,4.0,2;22;5;,2.0,0.0,2,22.0,5.0,8.0,3.0,1.0,6.0,4.0,3.0,5.0,6.0,6.0,5.0,6.0,4.0,1.0,1,4.0,5.0,5.0,4.6667,충남 공주시 금성동 65-3,2,127.1262966,3646324084
4296,4569,c_c001923,2209240009,0,4.0,2;22;5;,2.0,6.0,2,22.0,5.0,8.0,3.0,1.0,6.0,4.0,3.0,5.0,6.0,6.0,5.0,6.0,4.0,1.0,0,5.0,5.0,5.0,5.0,충남 아산시 송악면 외암리 84,7,127.0165239,3673008108
4297,4570,c_c001923,2209240005,0,4.0,2;22;5;,2.0,0.0,2,22.0,5.0,8.0,3.0,1.0,6.0,4.0,3.0,5.0,6.0,6.0,5.0,6.0,4.0,1.0,0,2.0,2.0,4.0,2.6667,충남 아산시 도고면 신언리 142-1,13,126.8672991,3676097435
4298,4571,c_c001923,2209240007,0,4.0,2;22;5;,2.0,0.0,2,22.0,5.0,8.0,3.0,1.0,6.0,4.0,3.0,5.0,6.0,6.0,5.0,6.0,4.0,1.0,0,2.0,1.0,3.0,2.0,충남 아산시 배방읍 공수리 256-1,11,127.0565836,3677193482
4299,4572,c_c001923,2209240008,0,4.0,2;22;5;,2.0,0.0,2,22.0,5.0,8.0,3.0,1.0,6.0,4.0,3.0,5.0,6.0,6.0,5.0,6.0,4.0,1.0,0,4.0,4.0,3.0,3.6667,충남 당진시 신평면 운정리 208-1,6,126.8223773,3689022833
4300,4573,c_c001923,2209250002,0,4.0,2;22;5;,2.0,0.0,2,22.0,5.0,8.0,3.0,1.0,6.0,4.0,3.0,5.0,6.0,6.0,5.0,6.0,4.0,1.0,0,5.0,5.0,5.0,5.0,충남 공주시 신관동 265-16,11,127.1398254,3647463448
4301,4575,c_c001924,2209220004,1,5.0,11;,0.0,0.0,11,0.0,0.0,10.0,10.0,10.0,6.0,6.0,4.0,6.0,5.0,6.0,6.0,6.0,3.0,0.0,0,4.0,4.0,5.0,4.3333,광주 서구 치평동 1254,11,126.8489151,3514913988
4302,4576,c_c001924,2209230001,1,5.0,11;,0.0,0.0,11,0.0,0.0,10.0,10.0,10.0,6.0,6.0,4.0,6.0,5.0,6.0,6.0,6.0,3.0,0.0,0,4.0,4.0,5.0,4.3333,광주 광산구 장덕동 976-1,13,126.8050992,3519606681
4303,4577,c_c001930,2209090002,1,4.0,1;25;27;5;,5.0,0.0,1,25.0,27.0,2.0,4.0,5.0,4.0,1.0,5.0,2.0,4.0,4.0,6.0,6.0,7.0,3.0,1,5.0,5.0,5.0,5.0,대구 북구 매천동 527-3,4,128.5432674,3590310654
4304,4578,c_c001933,2209210005,2,0.0,12;22;3;4;6;,0.0,0.0,12,22.0,3.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,3.0,3.0,3.0,3.0,전남 목포시 대안동 12-1,11,126.3847015,347920327
4305,4579,c_c001933,2209210002,2,0.0,12;22;3;4;6;,0.0,0.0,12,22.0,3.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,5.0,5.0,5.0,5.0,전남 목포시 상락동1가 2-2,11,126.3875761,3478983878
4306,4580,c_c001933,2209200005,2,0.0,12;22;3;4;6;,0.0,0.0,12,22.0,3.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,4.0,3.0,4.0,3.6667,전남 목포시 대의동2가 1-5,2,126.3820996,3478753237
4307,4581,c_c001933,2209200004,2,0.0,12;22;3;4;6;,0.0,0.0,12,22.0,3.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,5.0,5.0,5.0,5.0,전남 목포시 복만동 10,11,126.3844912,3478739306
4308,4582,c_c001933,2209200008,2,0.0,12;22;3;4;6;,0.0,0.0,12,22.0,3.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,4.0,4.0,4.0,4.0,전남 목포시 무안동 6-6,11,126.3852078,3478918144
4309,4583,c_c001933,2209200002,2,0.0,12;22;3;4;6;,0.0,0.0,12,22.0,3.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,5.0,5.0,5.0,5.0,전남 목포시 상락동2가 12-7,11,126.3848189,3478975727
4310,4584,c_c001933,2209200009,2,0.0,12;22;3;4;6;,0.0,0.0,12,22.0,3.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,5.0,5.0,5.0,5.0,전남 목포시 행복동2가 1-5,11,126.3860672,3478762456
4311,4585,c_c001933,2209200007,2,0.0,12;22;3;4;6;,0.0,0.0,12,22.0,3.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,4.0,4.0,4.0,4.0,전남 목포시 중앙동2가 12,2,126.3822715,3478615952
4312,4586,c_c001933,2209210003,2,0.0,12;22;3;4;6;,0.0,0.0,12,22.0,3.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,5.0,5.0,5.0,5.0,전남 목포시 산정동 1481,3,126.3921941,3478291396
4313,4587,c_c001933,2209200003,2,0.0,12;22;3;4;6;,0.0,0.0,12,22.0,3.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,3.0,2.0,3.0,2.6667,전남 목포시 복만동 3-41,2,126.385323,3478778486
4314,4588,c_c001933,2209210004,2,0.0,12;22;3;4;6;,0.0,0.0,12,22.0,3.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,4.0,4.0,4.0,4.0,전남 목포시 대안동 11-5,11,126.3843888,3479235022
4315,4589,c_c001935,2209180001,1,3.0,0,0.0,0.0,0,0.0,0.0,1.0,2.0,8.0,6.0,3.0,2.0,2.0,6.0,6.0,4.0,3.0,6.0,0.0,1,4.0,3.0,4.0,3.6667,전북 전주시 완산구 교동 65-5,3,127.1530569,3581467226
4316,4590,c_c001935,2209180004,1,3.0,0,0.0,0.0,0,0.0,0.0,1.0,2.0,8.0,6.0,3.0,2.0,2.0,6.0,6.0,4.0,3.0,6.0,0.0,1,4.0,3.0,5.0,4.0,전북 전주시 완산구 풍남동3가 64-1,7,127.1525571,3581482431
4317,4591,c_c001935,2209170009,1,3.0,0,0.0,0.0,0,0.0,0.0,1.0,2.0,8.0,6.0,3.0,2.0,2.0,6.0,6.0,4.0,3.0,6.0,0.0,1,4.0,4.0,4.0,4.0,전북 전주시 완산구 중앙동1가 53-5,11,127.1422198,3581593652
4318,4592,c_c001935,2209180002,1,3.0,0,0.0,0.0,0,0.0,0.0,1.0,2.0,8.0,6.0,3.0,2.0,2.0,6.0,6.0,4.0,3.0,6.0,0.0,0,4.0,3.0,5.0,4.0,전북 전주시 완산구 풍남동3가 102,2,127.1497299,3581538665
4319,4593,c_c001935,2209170008,1,3.0,0,0.0,0.0,0,0.0,0.0,1.0,2.0,8.0,6.0,3.0,2.0,2.0,6.0,6.0,4.0,3.0,6.0,0.0,0,5.0,4.0,5.0,4.6667,전북 전주시 완산구 서서학동 189-4,3,127.1507888,3580950549
4320,4594,c_c001935,2209170007,1,3.0,0,0.0,0.0,0,0.0,0.0,1.0,2.0,8.0,6.0,3.0,2.0,2.0,6.0,6.0,4.0,3.0,6.0,0.0,1,4.0,3.0,5.0,4.0,전북 전주시 완산구 풍남동3가 64-1,7,127.1525571,3581482431
4321,4595,c_c001935,2209170004,1,3.0,0,0.0,0.0,0,0.0,0.0,1.0,2.0,8.0,6.0,3.0,2.0,2.0,6.0,6.0,4.0,3.0,6.0,0.0,0,5.0,5.0,5.0,5.0,전북 전주시 완산구 중화산동2가 757-3,11,127.1171537,3581973263
4322,4596,c_c001935,2209170010,1,3.0,0,0.0,0.0,0,0.0,0.0,1.0,2.0,8.0,6.0,3.0,2.0,2.0,6.0,6.0,4.0,3.0,6.0,0.0,0,5.0,5.0,5.0,5.0,전북 전주시 덕진구 덕진동1가 1316-2,1,127.1210246,3584748755
4323,4597,c_c001935,2209170006,1,3.0,0,0.0,0.0,0,0.0,0.0,1.0,2.0,8.0,6.0,3.0,2.0,2.0,6.0,6.0,4.0,3.0,6.0,0.0,0,4.0,3.0,4.0,3.6667,전북 전주시 완산구 다가동2가 117-3,11,127.1406805,3581394835
4324,4598,c_c001935,2209180005,1,3.0,0,0.0,0.0,0,0.0,0.0,1.0,2.0,8.0,6.0,3.0,2.0,2.0,6.0,6.0,4.0,3.0,6.0,0.0,0,4.0,3.0,4.0,3.6667,전북 전주시 완산구 교동 67-2,13,127.1527558,3581458973
4325,4600,c_c001935,2209180006,1,3.0,0,0.0,0.0,0,0.0,0.0,1.0,2.0,8.0,6.0,3.0,2.0,2.0,6.0,6.0,4.0,3.0,6.0,0.0,0,4.0,3.0,3.0,3.3333,전북 전주시 완산구 교동 232-1,11,127.1507915,3581154595
4326,4601,c_c001935,2209180007,1,3.0,0,0.0,0.0,0,0.0,0.0,1.0,2.0,8.0,6.0,3.0,2.0,2.0,6.0,6.0,4.0,3.0,6.0,0.0,0,5.0,3.0,3.0,3.6667,전북 전주시 덕진구 덕진동1가 88-4,3,127.1376723,3585585671
4327,4602,c_c001935,2209190002,1,3.0,0,0.0,0.0,0,0.0,0.0,1.0,2.0,8.0,6.0,3.0,2.0,2.0,6.0,6.0,4.0,3.0,6.0,0.0,0,3.0,2.0,3.0,2.6667,대전 서구 만년동 396,1,127.3880376,3636914318
4328,4603,c_c001938,2209240004,1,5.0,22;28;,0.0,0.0,22,28.0,0.0,5.0,3.0,1.0,1.0,4.0,1.0,2.0,4.0,5.0,2.0,1.0,7.0,0.0,0,4.0,4.0,4.0,4.0,충북 제천시 한수면 송계리 693-1,1,128.0783014,368870471
4329,4604,c_c001941,2210020011,1,2.0,0,5.0,0.0,0,0.0,0.0,3.0,5.0,8.0,2.0,6.0,2.0,2.0,5.0,6.0,4.0,2.0,7.0,4.0,0,4.0,3.0,4.0,3.6667,전북 군산시 월명동 17-14,13,126.7085658,3598436245
4330,4605,c_c001941,2210020007,1,2.0,0,5.0,0.0,0,0.0,0.0,3.0,5.0,8.0,2.0,6.0,2.0,2.0,5.0,6.0,4.0,2.0,7.0,4.0,0,3.0,2.0,3.0,2.6667,전북 군산시 신창동 1-5,2,126.7083716,3598773979
4331,4606,c_c001941,2210020005,1,2.0,0,5.0,0.0,0,0.0,0.0,3.0,5.0,8.0,2.0,6.0,2.0,2.0,5.0,6.0,4.0,2.0,7.0,4.0,0,4.0,4.0,5.0,4.3333,전북 군산시 중앙로1가 12-1,11,126.7110481,3598723076
4332,4607,c_c001941,2210020009,1,2.0,0,5.0,0.0,0,0.0,0.0,3.0,5.0,8.0,2.0,6.0,2.0,2.0,5.0,6.0,4.0,2.0,7.0,4.0,0,2.0,5.0,5.0,4.0,전북 군산시 장미동 1-67,2,126.7120641,3599083092
4333,4609,c_c001941,2210020003,1,2.0,0,5.0,0.0,0,0.0,0.0,3.0,5.0,8.0,2.0,6.0,2.0,2.0,5.0,6.0,4.0,2.0,7.0,4.0,1,4.0,3.0,4.0,3.6667,서울 영등포구 영등포동 618-496,11,126.9078602,3751567918
4334,4610,c_c001941,2210020004,1,2.0,0,5.0,0.0,0,0.0,0.0,3.0,5.0,8.0,2.0,6.0,2.0,2.0,5.0,6.0,4.0,2.0,7.0,4.0,0,4.0,3.0,3.0,3.3333,전북 군산시 영화동 22-8,11,126.7108985,3598811001
4335,4611,c_c001941,2210020008,1,2.0,0,5.0,0.0,0,0.0,0.0,3.0,5.0,8.0,2.0,6.0,2.0,2.0,5.0,6.0,4.0,2.0,7.0,4.0,0,4.0,4.0,4.0,4.0,전북 군산시 신흥동 58-2,2,126.7060575,3598616961
4336,4612,c_c001943,2209170003,1,3.0,21;8;,7.0,0.0,21,8.0,0.0,6.0,3.0,2.0,1.0,1.0,1.0,6.0,6.0,7.0,1.0,7.0,1.0,3.0,0,4.0,3.0,5.0,4.0,충북 충주시 중앙탑면 탑평리 50,1,127.8662637,3701821772
4337,4613,c_c001946,2209250001,0,1.0,2;,2.0,0.0,2,0.0,0.0,3.0,8.0,7.0,5.0,5.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,1.0,0,5.0,5.0,5.0,5.0,전북 남원시 천거동 78,2,127.3797814,3540391878
4338,4614,c_c001946,2209240003,0,1.0,2;,2.0,0.0,2,0.0,0.0,3.0,8.0,7.0,5.0,5.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,1.0,0,5.0,5.0,5.0,5.0,전북 전주시 덕진구 덕진동1가 73-48,6,127.1443889,3585520353
4339,4615,c_c001946,2209240004,0,1.0,2;,2.0,0.0,2,0.0,0.0,3.0,8.0,7.0,5.0,5.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,1.0,0,5.0,5.0,5.0,5.0,전북 전주시 덕진구 덕진동1가 73-48,6,127.1444646,3585784952
4340,4616,c_c001946,2209240005,0,1.0,2;,2.0,0.0,2,0.0,0.0,3.0,8.0,7.0,5.0,5.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,1.0,0,5.0,5.0,5.0,5.0,전북 전주시 덕진구 덕진동1가 1314-200,11,127.1245203,3584460176
4341,4617,c_c001947,2209240005,0,3.0,2;23;3;,2.0,0.0,2,23.0,3.0,1.0,9.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,5.0,5.0,0,3.0,2.0,3.0,2.6667,전북 남원시 식정동 2-1,11,127.4347586,3545724243
4342,4618,c_c001947,2209240008,0,3.0,2;23;3;,2.0,0.0,2,23.0,3.0,1.0,9.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,5.0,5.0,0,5.0,5.0,5.0,5.0,전북 남원시 천거동 78,2,127.3797814,3540391878
4343,4619,c_c001947,2209250004,0,3.0,2;23;3;,2.0,0.0,2,23.0,3.0,1.0,9.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,5.0,5.0,0,4.0,5.0,5.0,4.6667,전북 남원시 쌍교동 260,11,127.3810389,3540352185
4344,4620,c_c001947,2209250002,0,3.0,2;23;3;,2.0,0.0,2,23.0,3.0,1.0,9.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,5.0,5.0,1,5.0,5.0,5.0,5.0,전북 남원시 천거동 78,1,127.3797814,3540391878
4345,4621,c_c001950,2209170003,0,6.0,11;22;24;26;4;,1.0,0.0,11,22.0,24.0,1.0,2.0,3.0,1.0,1.0,7.0,4.0,4.0,1.0,7.0,4.0,1.0,4.0,0,5.0,4.0,4.0,4.3333,충남 서천군 장항읍 송림리 산 65,1,126.666612,3601565563
4346,4622,c_c001950,2209170004,0,6.0,11;22;24;26;4;,1.0,0.0,11,22.0,24.0,1.0,2.0,3.0,1.0,1.0,7.0,4.0,4.0,1.0,7.0,4.0,1.0,4.0,0,3.0,3.0,3.0,3.0,충남 서천군 장항읍 신창리 236-3,11,126.6888454,3601381198
4347,4623,c_c001950,2209170006,0,6.0,11;22;24;26;4;,1.0,0.0,11,22.0,24.0,1.0,2.0,3.0,1.0,1.0,7.0,4.0,4.0,1.0,7.0,4.0,1.0,4.0,0,5.0,4.0,4.0,4.3333,충남 서천군 마서면 도삼리 71-5,4,126.736396,3601977308
4348,4624,c_c001950,2209170010,0,6.0,11;22;24;26;4;,1.0,0.0,11,22.0,24.0,1.0,2.0,3.0,1.0,1.0,7.0,4.0,4.0,1.0,7.0,4.0,1.0,4.0,0,5.0,4.0,4.0,4.3333,충남 서천군 장항읍 송림리 산 65,1,126.666612,3601565563
4349,4625,c_c001950,2209180003,0,6.0,11;22;24;26;4;,1.0,0.0,11,22.0,24.0,1.0,2.0,3.0,1.0,1.0,7.0,4.0,4.0,1.0,7.0,4.0,1.0,4.0,0,4.0,4.0,4.0,4.0,충남 서천군 장항읍 원수리 132-79,11,126.7272929,3600227609
4350,4626,c_c001950,2209170008,0,6.0,11;22;24;26;4;,1.0,0.0,11,22.0,24.0,1.0,2.0,3.0,1.0,1.0,7.0,4.0,4.0,1.0,7.0,4.0,1.0,4.0,1,5.0,4.0,4.0,4.3333,충남 서천군 장항읍 송림리 산 65,1,126.666612,3601565563
4351,4627,c_c001950,2209170005,0,6.0,11;22;24;26;4;,1.0,0.0,11,22.0,24.0,1.0,2.0,3.0,1.0,1.0,7.0,4.0,4.0,1.0,7.0,4.0,1.0,4.0,0,5.0,4.0,4.0,4.3333,충남 서천군 장항읍 창선1리 225,11,126.6968543,3601093954
4352,4628,c_c001950,2209170002,0,6.0,11;22;24;26;4;,1.0,0.0,11,22.0,24.0,1.0,2.0,3.0,1.0,1.0,7.0,4.0,4.0,1.0,7.0,4.0,1.0,4.0,0,5.0,4.0,4.0,4.3333,충남 서천군 장항읍 송림리 산 58-48,7,126.6651803,3601844184
4353,4629,c_c001950,2209180001,0,6.0,11;22;24;26;4;,1.0,0.0,11,22.0,24.0,1.0,2.0,3.0,1.0,1.0,7.0,4.0,4.0,1.0,7.0,4.0,1.0,4.0,0,5.0,5.0,5.0,5.0,충남 서천군 장항읍 송림리 510,3,126.6697107,360174234
